ranking;instituicao;tipo_documento;tipo_controle;4;5;6;7;8;9;10;11;12;13;14;15;16;17;ano;mes;relatorio;18;19;20;21;22
29;AMERICA DO SUL;C;5;;06/1998;392.232;71.512;-1.619;25.456;38.872;-240.285;-70.354;-75.870;0;-82.857;57.087;;1998;6;Resultado;;;;;
30;CHASE;C;4;;06/1998;16.914;353.717;-190.846;2.843;3.552;-48.220;-33.175;-474;0;-1.125;103.186;;1998;6;Resultado;;;;;
31;DEUTSCHE;C;4;;06/1998;59.399;231.954;-76.040;8.810;0;-120.735;-67.356;0;0;0;36.032;;1998;6;Resultado;;;;;
32;CSFB GARANTIA;C;4;;06/1998;9.515;177.366;45.220;0;0;-123.109;-1.217;0;-18.907;0;88.868;;1998;6;Resultado;;;;;
33;ING BANK;I;4;2;06/1998;12.033;188.177;-17.725;5.760;0;-120.612;-18.407;0;0;1.180;50.406;;1998;6;Resultado;;;;;
34;BEMGE;C;2;;06/1998;191.073;84.389;-1.782;4.045;24.202;-197.712;-5.131;0;0;-4.496;94.588;;1998;6;Resultado;;;;;
35;PACTUAL;C;3;;06/1998;6.816;309.998;-29.951;7.891;15.125;-230.595;-3.185;0;0;-3.558;72.541;;1998;6;Resultado;;;;;
36;BESC;I;2;2;06/1998;202.961;87.031;-4.469;3.507;15.350;-152.281;-33.372;0;0;-48.502;70.225;;1998;6;Resultado;;;;;
37;FIBRA;C;3;;06/1998;215.626;85.490;18.347;711;9.274;-105.245;-39.963;-78.290;0;-41.918;64.032;;1998;6;Resultado;;;;;
38;PONTUAL;C;3;;06/1998;262.347;34.877;-6.751;3.093;6.479;-137.641;-22.218;-57.727;0;-25.623;56.836;;1998;6;Resultado;;;;;
39;BARCLAYS GALICIA;C;5;;06/1998;65.876;69.558;7.560;3.994;26.956;-57.119;-52.558;0;0;5.449;69.716;;1998;6;Resultado;;;;;
40;BMC;C;3;;06/1998;134.070;52.224;9.802;8.802;13.840;-94.541;-49.139;-9.264;0;-36.264;29.530;;1998;6;Resultado;;;;;
41;BANEB;I;2;2;06/1998;188.584;69.349;1.799;0;29.473;-190.510;-10.415;0;-220;-115.169;-27.109;;1998;6;Resultado;;;;;
42;BIC;C;3;;06/1998;201.072;56.356;-18.109;3.206;24.209;-133.665;-27.794;-17.894;0;-43.715;43.666;;1998;6;Resultado;;;;;
43;DRESDNER;C;4;;06/1998;59.643;73.072;113;29.127;487;-19.131;-103.665;0;0;-18;39.628;;1998;6;Resultado;;;;;
44;RURAL;C;3;;06/1998;243.167;92.067;-6.648;13.601;14.962;-136.825;-6.686;-9.556;0;-57.000;147.082;;1998;6;Resultado;;;;;
45;CREDIBANCO;C;5;;06/1998;61.606;64.012;12.427;6.643;4.629;-84.810;-38.895;0;0;-9.741;15.871;;1998;6;Resultado;;;;;
46;BMB;I;3;2;06/1998;144.560;49.091;-3.751;882;17.762;-119.419;-7.076;0;0;-88.121;-6.072;;1998;6;Resultado;;;;;
47;BMG;C;3;;06/1998;272.187;65.025;-15.122;0;10.025;-103.902;-36.536;-120.579;-621;-30.850;39.627;;1998;6;Resultado;;;;;
48;BEAL;I;4;2;06/1998;14.100;127.859;-4.331;17.967;6.508;-116.937;-25.768;0;0;0;19.398;;1998;6;Resultado;;;;;
49;TOKYOMITSUBISHI;I;4;2;06/1998;26.968;53.004;-472;37.481;0;-25.586;-55.572;0;0;-3;35.820;;1998;6;Resultado;;;;;
50;BASA;I;1;;06/1998;24.787;80.866;12;4.804;625;-53.333;-45.806;0;0;-11.022;933;;1998;6;Resultado;;;;;
51;BRB;I;2;2;06/1998;119.381;49.130;202;1.480;7.804;-71.215;-18.614;-3.514;0;-12.489;72.165;;1998;6;Resultado;;;;;
52;BEG;I;2;2;06/1998;105.395;77.689;-163;788;10.355;-102.107;-422;0;0;-50.093;41.442;;1998;6;Resultado;;;;;
53;SOGERAL;C;5;;06/1998;66.276;62.674;3.445;17.690;2.688;-35.122;-70.380;-25.479;0;-2.811;18.981;;1998;6;Resultado;;;;;
54;AGF BRASEG;C;5;;06/1998;31.155;59.667;3.109;698;5.302;-65.357;-10.666;-1.212;0;-2.510;20.186;;1998;6;Resultado;;;;;
55;INTER AMEX;C;5;;06/1998;19.504;50.811;510;7.173;4.603;-37.947;-19.173;-193;0;-595;24.693;;1998;6;Resultado;;;;;
56;ABC-BRASIL;C;4;;06/1998;45.908;48.571;-3.055;9.273;5.745;-59.226;-27.694;0;0;-179;19.343;;1998;6;Resultado;;;;;
57;BNL;I;4;2;06/1998;45.025;67.664;5.037;8.017;0;-51.613;-36.955;0;0;-4.907;32.268;;1998;6;Resultado;;;;;
58;BANESTES;I;2;2;06/1998;82.688;17.051;-98;600;7.285;-73.444;-3.732;0;0;18.781;49.131;;1998;6;Resultado;;;;;
59;BEC;C;2;;06/1998;100.821;24.515;-426;2.025;17.614;-67.623;-18.569;0;0;-53.712;4.645;;1998;6;Resultado;;;;;
60;CREFISUL;C;3;;06/1998;80.960;17.088;-9.293;1.294;7.227;-57.596;-3.549;-1.962;0;-21.644;12.525;;1998;6;Resultado;;;;;
61;RAIBOBANK;I;4;;06/1998;2.508;47.825;-27.026;4.956;3.940;-13.730;-14.002;0;0;0;4.471;;1998;6;Resultado;;;;;
62;FININVEST;I;5;2;06/1998;298.174;7.092;-8.029;5;10.970;-68.736;0;0;0;-943;238.533;;1998;6;Resultado;;;;;
63;SUMITBANK;I;4;;06/1998;37.406;34.830;917;12.884;0;-10.788;-46.093;0;0;0;29.156;;1998;6;Resultado;;;;;
64;SUL AMERICA;C;5;;06/1998;3.743;79.804;1.046;0;4.133;-69.659;-7.879;0;-890;359;10.657;;1998;6;Resultado;;;;;
65;SANTOS;I;3;2;06/1998;63.066;49.371;-8.760;0;5.046;-83.916;-4.596;0;-1.573;-1.188;17.450;;1998;6;Resultado;;;;;
66;BANDEPE;I;2;2;06/1998;42.336;11.572;-398;202;8.653;-62.902;-7.007;0;0;-15.810;-23.354;;1998;6;Resultado;;;;;
67;BNP;I;4;;06/1998;2.363;30.901;1.369;6.159;1.400;-13.419;-19.563;0;0;0;9.210;;1998;6;Resultado;;;;;
68;PEBB;C;3;;06/1998;611;75.319;-6.458;0;0;-68.181;0;0;0;299;1.590;;1998;6;Resultado;;;;;
69;BEA;I;2;;06/1998;47.685;8.229;0;110;2.040;-18.192;-3.440;0;0;-9.599;26.833;;1998;6;Resultado;;;;;
70;PANAMERICANO;I;3;2;06/1998;139.757;13.272;-352;0;7.228;-62.833;-1.889;0;-1.401;-34.952;58.830;;1998;6;Resultado;;;;;
71;CREDITO SP;I;3;2;06/1998;56.505;26.571;-1.509;0;2.573;-35.682;-4.397;0;-763;-12.599;30.699;;1998;6;Resultado;;;;;
72;INDUSTRIAL;I;3;2;06/1998;18.696;22.012;5.377;617;0;-28.166;-4.237;0;0;-1.171;13.128;;1998;6;Resultado;;;;;
73;BANESE;I;2;;06/1998;29.836;39.214;-160;0;2.678;-43.576;-1.165;0;0;-1.413;25.414;;1998;6;Resultado;;;;;
74;OMEGA;C;3;;06/1998;1.012;44.340;1.622;0;0;-43.235;-1.098;0;-417;-4.160;-1.936;;1998;6;Resultado;;;;;
75;BRASCAN;C;4;;06/1998;4.897;29.312;2.656;2.396;2.380;-28.400;-3.638;0;0;0;9.603;;1998;6;Resultado;;;;;
76;SOFISA;C;3;;06/1998;48.435;15.913;1.431;17;2.880;-26.261;-2.744;-10.485;0;-5.044;24.142;;1998;6;Resultado;;;;;
77;CACIQUE;C;3;;06/1998;83.878;40.727;-5.865;0;701;-31.123;-638;0;-762;-39.854;47.064;;1998;6;Resultado;;;;;
78;BVA;I;3;;06/1998;19.236;11.995;94;0;0;-16.486;-6.317;0;0;-1.477;7.045;;1998;6;Resultado;;;;;
79;BANPARA;I;2;;06/1998;25.347;12.237;-9;233;796;-21.669;-4.630;0;0;-4.130;8.175;;1998;6;Resultado;;;;;
80;BEM;I;2;2;06/1998;25.474;8.762;0;3;933;-22.496;-1.156;0;0;2.173;13.693;;1998;6;Resultado;;;;;
81;PINE;C;3;;06/1998;20.985;9.986;13.201;1.397;1.568;-10.626;-3.499;0;0;-1.212;31.800;;1998;6;Resultado;;;;;
82;FATOR;C;3;;06/1998;2;11.623;1.091;0;0;-7.064;-1;0;0;60;5.711;;1998;6;Resultado;;;;;
83;SCHAHIN;C;3;;06/1998;25.589;4.076;-518;598;0;-13.577;-7.030;-119;0;-4.785;4.234;;1998;6;Resultado;;;;;
84;PROSPER;C;3;;06/1998;5.414;12.226;-6.994;424;0;-7.272;-2.364;0;0;-697;737;;1998;6;Resultado;;;;;
85;LA PROVINCIA;I;4;;06/1998;1.712;4.153;-34;10.855;0;-406;-10.958;0;0;59;5.381;;1998;6;Resultado;;;;;
86;TRIANGULO;I;3;;06/1998;18.064;4.252;96;0;2.069;-12.334;0;0;0;-844;11.303;;1998;6;Resultado;;;;;
87;GUANABARA;I;3;;06/1998;27.267;1.774;963;0;394;-7.466;-4.484;-10.870;0;-4;7.574;;1998;6;Resultado;;;;;
88;CRUZEIRO;I;3;2;06/1998;10.438;5.873;-712;0;47;-9.188;-1.058;0;0;-134;5.266;;1998;6;Resultado;;;;;
89;DAYCOVAL;I;3;2;06/1998;15.990;7.358;-83;100;806;-8.519;-1.176;0;0;-951;13.525;;1998;6;Resultado;;;;;
90;INTERCAP;I;3;2;06/1998;12.983;7.720;242;0;1.552;-12.596;0;0;0;-1.942;7.959;;1998;6;Resultado;;;;;
91;LAVRA;I;3;2;06/1998;10.269;1.180;-98;1.943;0;-7.259;-2.846;0;0;1.054;4.243;;1998;6;Resultado;;;;;
92;BANCOOB;I;3;;06/1998;4;12.193;66;0;124;-10.340;0;0;0;0;2.047;;1998;6;Resultado;;;;;
93;VR;C;3;;06/1998;7.481;5.073;49;311;109;-3.727;-371;0;0;-345;8.580;;1998;6;Resultado;;;;;
94;CREDIBEL;I;3;2;06/1998;9.727;4.403;838;35;700;-8.247;-442;0;0;-94;6.920;;1998;6;Resultado;;;;;
95;BEPI;I;2;;06/1998;10.559;2.400;0;0;106;-2.764;-1.012;0;0;-912;8.377;;1998;6;Resultado;;;;;
96;GERDAU;I;3;2;06/1998;7.703;482;-190;0;5;-3.575;0;0;0;-90;4.335;;1998;6;Resultado;;;;;
97;THECA;C;3;;06/1998;0;515;-3;0;0;-5;0;0;0;4;511;;1998;6;Resultado;;;;;
98;CLASSICO;I;3;;06/1998;0;11.399;0;0;0;-122;0;0;0;0;11.277;;1998;6;Resultado;;;;;
99;FICSA;I;3;2;06/1998;39.648;3.147;-490;0;212;-5.996;0;0;0;-14.769;21.752;;1998;6;Resultado;;;;;
100;PARAIBAN;I;2;;06/1998;5.472;10.588;0;0;-113;-2.316;-29;0;0;-309;13.293;;1998;6;Resultado;;;;;
101;ARAUCARIA;I;3;2;06/1998;7.283;1.900;280;2.688;20;-5.583;-437;0;0;311;6.462;;1998;6;Resultado;;;;;
102;BANCNACION;I;4;;06/1998;2.475;1.169;0;858;0;-808;0;0;0;23.239;26.933;;1998;6;Resultado;;;;;
103;INVESTCRED;I;3;2;06/1998;229;7.920;0;0;0;-1.542;0;0;0;1;6.608;;1998;6;Resultado;;;;;
104;WACHOVIA;I;4;;06/1998;796;3.445;-44;1.359;0;-314;-1.952;0;0;-1.438;1.852;;1998;6;Resultado;;;;;
105;MODAL;I;3;2;06/1998;731;11.037;349;0;0;-7.944;0;0;0;0;4.173;;1998;6;Resultado;;;;;
106;INTERIOR;I;3;;06/1998;9.896;1.504;-20;0;3;-3.906;-92;0;0;-1.717;5.668;;1998;6;Resultado;;;;;
107;AGROINVEST;I;5;2;06/1998;3.991;1.705;128;0;0;-2.147;-1.399;0;0;-1.098;1.180;;1998;6;Resultado;;;;;
108;PARANA;I;3;2;06/1998;9.650;733;-193;0;262;-5.575;0;0;0;-667;4.210;;1998;6;Resultado;;;;;
109;PECUNIA;I;3;2;06/1998;16.547;1.179;-15;0;17;-4.240;0;0;0;-6.035;7.453;;1998;6;Resultado;;;;;
110;RENNER;I;3;;06/1998;12.823;953;0;0;7;-4.417;0;0;0;-1.634;7.732;;1998;6;Resultado;;;;;
111;MORADA;I;3;2;06/1998;11.858;1.079;338;0;310;-3.029;-1.053;0;0;-3.334;6.169;;1998;6;Resultado;;;;;
112;UNION;I;4;;06/1998;895;1.456;-7;261;0;-1.479;-231;0;0;-1.978;-1.083;;1998;6;Resultado;;;;;
113;SANTOS NEVES;I;3;2;06/1998;5.351;1.130;0;2;0;-2.363;-644;0;0;-299;3.177;;1998;6;Resultado;;;;;
114;BANSICREDI;I;3;;06/1998;1.148;15.882;0;0;0;-15.205;0;0;0;-339;1.486;;1998;6;Resultado;;;;;
115;BCOMURUGUAI;I;4;;06/1998;5.151;887;-269;405;0;-817;-1.060;0;0;-553;3.744;;1998;6;Resultado;;;;;
116;LUSO BRASILEIRO;I;3;;06/1998;6.686;1.214;-68;0;0;-3.265;-426;0;0;-781;3.360;;1998;6;Resultado;;;;;
117;CEDULA;I;3;;06/1998;6.382;1.651;20;0;0;-4.522;0;0;0;-179;3.352;;1998;6;Resultado;;;;;
118;BGN;I;3;2;06/1998;4.320;1.723;391;0;0;-3.065;-28;0;0;-415;2.926;;1998;6;Resultado;;;;;
119;RIBEIRAO PRETO;I;3;;06/1998;5.344;428;-149;0;0;-1.785;-435;0;0;-468;2.935;;1998;6;Resultado;;;;;
120;EXTERIBANK;I;4;;06/1998;709;2.975;0;128;0;-422;0;0;0;-48;3.342;;1998;6;Resultado;;;;;
121;MATONE;I;3;2;06/1998;7.401;1.449;0;0;3;-3.138;0;0;0;-1.809;3.906;;1998;6;Resultado;;;;;
122;PRIMUS;C;3;;06/1998;110;6.278;-1.286;11;0;-5.263;0;0;0;0;-150;;1998;6;Resultado;;;;;
123;BONSUCESSO;I;3;2;06/1998;5.206;852;-200;0;0;-2.452;0;0;0;-405;3.001;;1998;6;Resultado;;;;;
124;OPPORTUNITY;I;3;2;06/1998;0;21.937;-611;0;0;-19.820;0;0;0;0;1.506;;1998;6;Resultado;;;;;
125;DESTAK;I;3;2;06/1998;958;31.153;-4.348;0;0;-21.570;0;0;0;0;6.193;;1998;6;Resultado;;;;;
126;PLANIBANC;C;5;;06/1998;0;752;98;0;0;-13;0;0;0;0;837;;1998;6;Resultado;;;;;
127;LA REPUBLICA;I;4;;06/1998;3.511;159;0;989;0;-2;-131;0;0;-4.929;-403;;1998;6;Resultado;;;;;
128;BANER;I;2;;06/1998;637;622;0;0;5;-2.518;-1.166;0;0;-1.997;-4.417;;1998;6;Resultado;;;;;
129;BANCAP;I;3;2;06/1998;1.614;713;0;0;0;-1;0;0;0;-755;1.571;;1998;6;Resultado;;;;;
130;HISPANO;I;4;;06/1998;0;908;0;0;0;0;0;0;0;0;908;;1998;6;Resultado;;;;;
1;BNDES;I;1;;06/1998;1.771.544;141.816;405;1.502;0;-107;-1.617.314;0;0;-186.734;111.112;;1998;6;Resultado;;;;;
2;CCF BRASIL;C;4;;06/1998;95.715;789.045;-178.429;33.273;3.126;-628.341;-71.932;-38.571;0;-933;2.953;;1998;6;Resultado;;;;;
3;FIAT;C;4;;06/1998;570.937;39.330;-120;0;28.581;-257.364;-23.928;-190.476;0;-69.486;97.474;;1998;6;Resultado;;;;;
4;BANCOCIDADE;C;3;;06/1998;135.960;130.436;4.822;11.545;17.605;-178.527;-35.942;-25.891;0;-11.935;48.073;;1998;6;Resultado;;;;;
5;GM;C;4;;06/1998;431.471;4.269;-11.449;2;4.552;-142.476;-25.124;-150.294;0;-41.762;69.189;;1998;6;Resultado;;;;;
6;FORD;C;4;;06/1998;324.937;1.830;-417;0;13;-78.624;-39.337;-120.336;0;-23.873;64.193;;1998;6;Resultado;;;;;
7;VOLKSWAGEN;C;4;;06/1998;372.535;3.572;0;0;0;-108.659;-25.409;-117.597;0;-53.252;71.190;;1998;6;Resultado;;;;;
8;ICATU;C;3;;06/1998;1.324;301.459;-13.103;240;4.548;-253.442;-5.981;0;0;0;35.045;;1998;6;Resultado;;;;;
9;BRDE;I;2;;06/1998;122.390;25.304;29;0;0;-26;-84.210;-211;0;-60.629;2.647;;1998;6;Resultado;;;;;
10;REPUBLIC NATION;I;4;;06/1998;1.921;54.046;2.236;0;16.238;-17.580;-47.316;0;-614;0;8.931;;1998;6;Resultado;;;;;
11;MULTI;I;4;;06/1998;3.038;72.024;-1.693;2.089;1.754;-21.852;-23.199;0;0;95;32.256;;1998;6;Resultado;;;;;
12;MATRIX;C;3;;06/1998;4.597;52.070;22.097;135;0;-40.858;-7.578;0;0;-64;30.399;;1998;6;Resultado;;;;;
13;DESENBANCO;I;2;;06/1998;27.861;13;0;0;0;-959;-24.273;0;0;-313.516;-310.874;;1998;6;Resultado;;;;;
14;FONTE;C;3;;06/1998;4.915;135.597;25.780;118;209;-114.925;-1.574;0;0;-1.629;48.491;;1998;6;Resultado;;;;;
15;LIBERAL;C;4;;06/1998;663;30.578;-4.417;957;0;-10.788;-9.227;0;0;-12;7.754;;1998;6;Resultado;;;;;
16;MULTIPLIC;C;5;;06/1998;0;39.054;1.257;366;0;-2.848;-9.700;0;0;0;28.129;;1998;6;Resultado;;;;;
17;BDMG;I;2;;06/1998;56.512;19.924;0;0;0;-1.037;-38.486;0;0;-57.080;-20.167;;1998;6;Resultado;;;;;
18;FENICIA;C;3;;06/1998;47.468;6.554;15.272;1.630;0;-31.232;-3.485;-57;0;-5.271;30.879;;1998;6;Resultado;;;;;
19;BADESC;I;2;;06/1998;24.903;749;0;0;0;0;-15.345;0;0;-53.086;-42.779;;1998;6;Resultado;;;;;
20;BANCO AXIAL;I;3;2;06/1998;8;24.148;2.908;0;25;-18.209;0;0;0;0;8.880;;1998;6;Resultado;;;;;
21;PATRIMONIO;I;3;;06/1998;0;30.601;-2.687;0;246;-23.462;-716;0;-408;0;3.574;;1998;6;Resultado;;;;;
22;BANDES;I;2;2;06/1998;10.411;15.878;-12;0;0;-739;-9.249;0;0;-17.186;-897;;1998;6;Resultado;;;;;
23;INDUSVAL;C;3;;06/1998;17.392;12.665;-424;885;949;-17.525;-1.912;0;0;-4.378;7.652;;1998;6;Resultado;;;;;
24;MARKA;I;3;;06/1998;851;38.063;15.055;310;0;-33.681;-2;0;0;62;20.658;;1998;6;Resultado;;;;;
25;PATENTE;C;3;;06/1998;460;81.137;5.382;5;1.230;-78.140;-50;0;0;-10;10.014;;1998;6;Resultado;;;;;
26;ARBI;C;3;;06/1998;1.984;16.691;94;0;0;-14.993;-450;0;-7;-405;2.914;;1998;6;Resultado;;;;;
27;BRJ;I;3;;06/1998;22.852;97;0;0;6.820;-314;-23.317;0;-10;-216;5.912;;1998;6;Resultado;;;;;
28;EUROINVEST;I;5;2;06/1998;891;5.281;0;0;0;-9.978;-1.871;0;0;16;-5.661;;1998;6;Resultado;;;;;
29;SOCOPA;C;3;;06/1998;7.134;8.284;2.242;608;0;-9.940;-962;0;0;-838;6.528;;1998;6;Resultado;;;;;
30;RENDIMENTO;I;3;;06/1998;20.166;21.963;3.683;0;1.362;-21.314;-423;0;-177;-15.064;10.196;;1998;6;Resultado;;;;;
31;EQUATORIAL;I;3;2;06/1998;5.724;9.741;39;0;1.409;-11.498;0;0;0;-286;5.129;;1998;6;Resultado;;;;;
32;STOCK;C;3;;06/1998;592;130.757;788;0;0;-129.236;0;0;0;87;2.988;;1998;6;Resultado;;;;;
33;TRANSBANCO;I;3;2;06/1998;11.929;4.635;0;0;0;-5.987;-9.525;0;0;-4.291;-3.239;;1998;6;Resultado;;;;;
34;BOREAL;I;3;2;06/1998;729;1.573;6.130;7;0;-1.661;0;0;0;0;6.778;;1998;6;Resultado;;;;;
35;TENDENCIA;C;3;;06/1998;71;2.573;-821;66;0;-3.080;-15;0;0;0;-1.206;;1998;6;Resultado;;;;;
36;GRAPHUS;C;4;;06/1998;27;3.417;3;100;0;-1.471;-157;0;0;61;1.980;;1998;6;Resultado;;;;;
37;MERRILL LYNCH;I;4;;06/1998;0;3.692;0;0;33;-7;0;-40;0;0;3.678;;1998;6;Resultado;;;;;
38;PORTO REAL;I;3;;06/1998;10.163;1.557;-562;0;393;-4.950;0;0;0;-815;5.786;;1998;6;Resultado;;;;;
39;OURINVEST;C;3;;06/1998;6.262;6.300;816;0;0;-1.458;-2.016;0;-1.304;-1.411;7.189;;1998;6;Resultado;;;;;
40;REDE;I;3;;06/1998;4.425;308;44;0;91;-2.025;-318;0;0;-40.691;-38.166;;1998;6;Resultado;;;;;
41;HEXABANCO;I;3;;06/1998;7.378;771;-779;0;580;-5.927;0;0;0;60;2.083;;1998;6;Resultado;;;;;
42;BCO MERCANTIL INVS;I;3;2;06/1998;7.027;42;0;0;0;-1.290;-424;0;0;-5.332;23;;1998;6;Resultado;;;;;
43;BANACRE;I;2;;06/1998;6.494;-339;0;0;54;-13.510;-56;0;0;-17.874;-25.231;;1998;6;Resultado;;;;;
44;INTERPART;I;3;;06/1998;2.717;-465;191;0;0;-651;-851;0;0;25;966;;1998;6;Resultado;;;;;
45;NACOES;I;3;;06/1998;7.089;1.267;-18;0;0;-3.362;-308;0;0;-2.966;1.702;;1998;6;Resultado;;;;;
46;EXPRINTER LOSAN;I;5;2;06/1998;7.868;1.048;-1.481;0;0;-1.253;0;0;0;-5.163;1.019;;1998;6;Resultado;;;;;
47;TRICURY;I;3;;06/1998;4.644;2.551;-67;0;0;-3.228;0;0;0;-386;3.514;;1998;6;Resultado;;;;;
48;INDUSCRED;I;3;;06/1998;2.861;2.710;0;0;0;-2.214;0;0;0;1.039;4.396;;1998;6;Resultado;;;;;
49;EMBLEMA;I;3;2;06/1998;524;3.881;-36;0;0;-1.697;-24;0;0;-19;2.629;;1998;6;Resultado;;;;;
50;BCR;I;3;2;06/1998;9.676;15;-776;0;497;-6.535;0;0;0;-12.385;-9.508;;1998;6;Resultado;;;;;
51;MALCON;I;3;2;06/1998;3.641;526;0;0;0;-697;0;0;0;-424;3.046;;1998;6;Resultado;;;;;
52;MISASI;C;3;;06/1998;1.344;770;-41;0;0;-1.030;0;0;0;0;1.043;;1998;6;Resultado;;;;;
53;FICRISA AXELRUD;I;3;;06/1998;3.998;675;0;0;0;-949;-1;0;0;-1.279;2.444;;1998;6;Resultado;;;;;
54;KEB;I;4;;06/1998;0;2.591;0;1;0;-1;0;0;0;0;2.591;;1998;6;Resultado;;;;;
55;HNF;I;3;2;06/1998;270;0;0;0;0;-373;0;0;0;310;207;;1998;6;Resultado;;;;;
56;POTTENCIAL;I;3;;06/1998;1.994;222;5;0;0;-315;-508;0;0;-23;1.375;;1998;6;Resultado;;;;;
57;MAXINVEST;I;3;;06/1998;1.734;715;0;0;4;-872;0;0;0;-702;879;;1998;6;Resultado;;;;;
58;FINANSINOS;I;3;2;06/1998;2.558;342;0;0;0;-740;0;0;0;-584;1.576;;1998;6;Resultado;;;;;
59;PRIME;I;3;2;06/1998;8;603;599;0;0;-776;-1;0;0;0;433;;1998;6;Resultado;;;;;
60;TECNICORP;I;3;2;06/1998;1.771;88;0;0;0;-750;0;0;0;-1.088;21;;1998;6;Resultado;;;;;
61;MINAS;I;3;;06/1998;1.449;700;-61;0;0;-592;0;0;0;-67;1.429;;1998;6;Resultado;;;;;
62;FITAL;I;3;;06/1998;0;4.213;0;0;341;-3.104;0;0;0;0;1.450;;1998;6;Resultado;;;;;
63;PERFORMANCE;I;3;;06/1998;47;4.013;119;0;0;-3.355;0;0;0;0;824;;1998;6;Resultado;;;;;
64;OK;I;3;;06/1998;2.624;231;0;0;0;-41;0;0;0;-84;2.730;;1998;6;Resultado;;;;;
65;INVESTOR;C;3;;06/1998;173;81;43;0;0;0;-810;0;0;-521;-1.034;;1998;6;Resultado;;;;;
66;ROYAL INVEST;I;3;2;06/1998;471;305;0;0;0;0;0;0;0;299;1.075;;1998;6;Resultado;;;;;
67;STERLING;I;5;;06/1998;180;-24;0;0;0;-357;0;0;0;0;-201;;1998;6;Resultado;;;;;
1;BB;C;1;1;12/1999;119.183.051;11.968.079;19.989.552;2.539.037;36.596.618;1.121.056;72.214.343;14.785.535;727.733;17.436;733.470;14.364.461;1999;12;Passivo;0;16.340.074;7.270.731;268.818;
2;CEF;I;1;1;12/1999;118.540.952;3.253.410;28.908.914;25.814;27.760.416;1.595.611;61.544.165;922.759;8.251.300;159.520;443.992;787.324;1999;12;Passivo;0;46.431.892;3.900.218;280.936;
3;BRADESCO;C;3;;12/1999;64.387.026;6.824.475;17.258.285;468.950;13.060.284;116;37.612.110;7.814.291;687.338;59.726;880.326;9.280.735;1999;12;Passivo;0;8.052.500;6.854.074;656.240;
4;ITAU;C;3;;12/1999;41.497.163;4.554.032;14.829.319;310.641;3.549.989;31.951;23.275.933;5.063.149;2.545.864;31.645;462.698;5.135.128;1999;12;Passivo;0;4.982.747;6.911.792;908.170;
5;UNIBANCO;C;5;;12/1999;29.440.174;1.356.103;2.885.880;31.818;4.953.429;1.927;9.229.156;4.207.535;4.975.330;45.120;297.909;6.824.776;1999;12;Passivo;0;3.860.348;4.095.430;290.695;
6;BANESPA;C;1;;12/1999;24.133.584;2.410.486;2.702.269;61.410;6.024.189;6.047;11.204.401;2.273.497;0;2.288;173.176;1.198.180;1999;12;Passivo;0;9.282.042;4.176.657;-560.021;
7;ABN AMRO;C;4;;12/1999;21.075.136;1.635.301;4.385.854;135.927;2.301.086;2.341;8.460.509;1.792.890;1.145.438;133.193;629.827;3.330.354;1999;12;Passivo;0;5.582.924;4.345.059;27.100;
8;SAFRA;C;3;1;12/1999;17.756.676;97.450;588.952;15.066;2.861.039;2.728;3.565.235;5.387.424;1.918.404;102.599;142.915;3.539.061;1999;12;Passivo;0;3.101.039;1.054.038;73.603;
9;NOSSA CAIXA;I;2;;12/1999;14.434.519;692.462;5.047.274;0;5.392.850;5.232;11.137.818;1.513.855;165.703;1.057;2.176;186.573;1999;12;Passivo;0;1.427.335;1.013.374;60.704;
10;BANKBOSTON;C;4;;12/1999;16.672.487;1.801.139;631.657;33.647;270.942;13.642;2.751.027;2.335.508;270.515;526.927;80.685;5.136.648;1999;12;Passivo;0;5.571.176;944.741;122.551;
11;SANTANDER BRASIL;C;4;;12/1999;12.042.965;328.588;314.032;47.600;3.069.623;197;3.760.041;1.244.526;884.853;14;93.932;2.885.829;1999;12;Passivo;0;3.173.771;1.161.151;11.190;
12;CITIBANK;C;4;;12/1999;11.812.140;551.889;248.900;303.162;634.271;605;1.738.827;1.314.087;451.548;74;182.115;3.802.703;1999;12;Passivo;0;4.322.786;1.747.939;271.604;
13;HSBC;C;4;;12/1999;12.328.682;995.895;3.213.141;8.493;2.098.951;143;6.316.623;1.511.777;17.141;7.651;251.614;1.323.953;1999;12;Passivo;0;2.899.924;933.160;63.917;
14;BBA-CREDITANSTALT;C;5;;12/1999;11.130.983;69.305;0;514.469;3.016.392;0;3.600.166;368.883;1.017.557;0;11.819;3.790.645;1999;12;Passivo;0;2.341.913;911.562;60.941;
15;SUDAMERIS;C;4;;12/1999;13.489.403;738.997;1.250.283;152.337;1.843.891;84.188;4.069.696;4.014.452;394.504;40.590;185.419;2.814.685;1999;12;Passivo;0;1.970.057;823.276;-141.411;
16;BILBAO VIZCAYA;C;4;;12/1999;8.036.034;80.648;588.966;10.543;3.813.595;0;4.493.753;353.080;196.358;6.950;45.021;689.299;1999;12;Passivo;0;2.251.573;646.715;29.881;
17;BANDEIRANTES;C;4;1;12/1999;8.305.870;167.611;1.213.484;61.756;948.236;866;2.391.954;3.625.716;321.804;663;96.204;887.765;1999;12;Passivo;0;981.763;427.392;4.254;
18;MERCANTIL FINASA;C;3;;12/1999;6.859.171;233.301;592.938;227.099;3.563.473;1.043;4.617.854;117.554;291.060;20;71.794;1.017.912;1999;12;Passivo;0;742.976;1.115.142;99.656;
