Id;NomeIf;Segmento;Cnpj;DataInicioRegime;DataFimRegime;TipoRegime;Situacao;Uf
598;INTERUNION S.A. CORRETORA DE TITULOS, VALORES E CAMBIO;Sociedade Corretora de TVM;29621281000181;1996-12-30;2007-02-06;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
1.111;INVESTCORP DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;73731598000162;1995-12-05;1997-07-15;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
1.642;INVESTNORTE - CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA;Sociedade Corretora de TVM;09493503000110;2007-08-22;2015-09-16;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RS
939;IPANEMA S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;60395357000148;1984-02-14;1984-08-06;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
940;IPANEMA S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;60395357000148;1984-08-06;1986-03-06;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
657;IPE S.A. EMPREENDIMENTOS E ADMINISTRACAO;Outras Empresas;33192170000174;1975-03-25;1976-03-15;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
658;IPE S.A. EMPREENDIMENTOS E ADMINISTRACAO;Outras Empresas;33192170000174;1976-03-15;1980-03-10;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
773;IPIDATA - COMERCIO, PROCESSAMENTO E ADMINISTRACAO S.A.;Outras Empresas;34144253000150;1975-03-25;1976-04-02;Intervenção;Encerrado (Artigo 31 da Lei 6.024/74.);RJ
374;IPIRANGA AGROPECUARIA S.A.;Outras Empresas;03100849000125;1975-03-25;1976-03-15;Intervenção;Encerrado (Cessação da intervenção.);MT
714;IPIRANGA DE LEASING E SERVICOS S.A.;Arrend.Mercantil/Leasing;33774233000109;1975-03-25;1976-03-15;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
715;IPIRANGA DE LEASING E SERVICOS S.A.;Arrend.Mercantil/Leasing;33774233000109;1976-03-15;1980-02-14;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
649;IPIRANGA S.A. INVESTIMENTOS, CREDITO E FINANCIAMENTO;Sociedade de Crédito, Financiamento e Investimento;33170002000188;1975-03-25;1976-03-15;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
650;IPIRANGA S.A. INVESTIMENTOS, CREDITO E FINANCIAMENTO;Sociedade de Crédito, Financiamento e Investimento;33170002000188;1976-03-15;1980-03-10;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
799;IPITRADE S.A. EXPORTACAO E IMPORTACAO;Outras Empresas;42148965000176;1975-03-25;1976-03-15;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
800;IPITRADE S.A. EXPORTACAO E IMPORTACAO;Outras Empresas;42148965000176;1976-03-15;1980-06-18;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
553;IPITUR IPIRANGA TURISMO S.A.;Outras Empresas;24737116000176;1975-03-25;1976-03-15;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
554;IPITUR IPIRANGA TURISMO S.A.;Outras Empresas;24737116000176;1976-03-15;1978-05-05;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
928;IRMAOS GUIMARAES - CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;59312306000126;1995-08-25;1997-12-23;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
363;ITAPEMIRIM EMPREENDIMENTOS E CONSORCIOS S.C. LTDA;Administradora de Consórcio;00720656000189;1991-12-19;1999-03-31;Liquidação extrajudicial;Encerrado (Falência.);DF
1.060;ITAPUA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;62274857000157;1985-12-26;1989-04-05;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
100.342;J. ALVES CORRETORA DE CAMBIO LTDA;Sociedade Corretora de Câmbio;69078350000177;2019-10-23;2020-04-30;Liquidação extrajudicial;Encerrado (Mudança de objeto social para atividade econômica não integrante do SFN.);SP
1.018;JAWEA S.A. - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;62057336000148;1981-09-18;1982-07-28;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
100.341;JN-MAXI CORRETORA DE CÂMBIO LTDA.;Sociedade Corretora de Câmbio;20283069000187;2019-10-10;2020-01-22;Liquidação extrajudicial;Encerrado (Pagamento integral dos credores quirografários.);BA
1.123;JOFRAN CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA;Sociedade Corretora de TVM;76608025000134;1984-06-20;1984-12-04;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);PR
1.127;JOFRAN DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;76661842000156;1984-06-20;1985-03-14;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);PR
1.128;JOFRAN DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;76661842000156;1985-07-05;1989-06-23;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);PR
850;JORGE KALIL ASSOCIADOS COMERCIO, PARTICIPACOES E EMPREENDIMENTOS LTDA;Administr. e Participacao;47189428000198;1977-01-25;1980-09-30;Liquidação extrajudicial;Encerrado (Artigo 31 da Lei 6.024/74.);SP
755;KAPITALE - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33893876000163;1981-05-29;1982-03-31;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);SP
854;LAJEADO S.A.;Administr. e Participacao;47680988000140;1985-11-19;1988-02-10;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
665;LASTRO S.A. DISTRIBUIDORA DE VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;33259607000140;1996-02-09;1996-09-06;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.000;LAVRA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;61780391000107;2000-04-13;2003-03-05;Liquidação extrajudicial;Encerrado (Falência.);SP
2.240;LC ADMINISTRADORA DE CONSORCIOS LTDA;Administradora de Consórcio;92005685000187;2014-01-29;2015-04-22;Liquidação extrajudicial;Encerrado (Falência.);RS
816;LEASING PROGRESSO S/A-ARRENDAMENTO MERCANTIL;Sociedade de Arrendamento Mercantil;42507152000125;1997-02-21;2006-03-30;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);MG
770;LETRA S.A. CREDITO IMOBILIARIO;Sociedade de Crédito Imobiliário;34040550000156;1984-05-22;1988-03-02;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
663;LETRA S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;Sociedade de Crédito, Financiamento e Investimento;33224429000111;1984-05-22;1985-03-14;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
734;LETRA S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;33857731000107;1984-05-22;1985-03-14;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
1.843;LIBRA ADMINISTRADORA DE CONSORCIOS LTDA;Administradora de Consórcio;27148394000186;2010-09-03;2014-10-30;Liquidação extrajudicial;Encerrado (Falência.);RJ
879;LIDER ADMINISTRADORA DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;51445674000130;1992-02-27;1994-07-11;Liquidação extrajudicial;Encerrado (Falência.);SP
1.720;LIDERANCA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;17365016000109;1982-03-05;1982-08-30;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
758;LOBA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;33902180000156;1990-01-02;1991-04-22;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.030;LOJICRED ADMINISTRACAO E PARTICIPACAO LTDA;Administr. e Participacao;62132162000130;1987-06-04;2020-03-25;Liquidação extrajudicial;Encerrado (Iliquidez ou difícil realização do ativo remanescente na instituição, reconhecidas pelo Banco Central do Brasil.);SP
1.011;LOJICRED CORRETORA CAMBIO E TITULOS S/A;Sociedade Corretora de TVM;61957254000197;1987-06-04;2016-12-05;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);SP
826;LOJICRED DISTRIBUIDORA DE TÍTULOS E VALORES S/A;Sociedade Distribuidora de TVM;43652882000182;1987-06-04;2018-04-16;Liquidação extrajudicial;Encerrado (Exaustão do ativo da instituição, mediante a sua realização total e a distribuição do produto entre os credores, ainda que não ocorra o pagamento integral dos créditos.);SP
993;LOJICRED FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Sociedade de Crédito, Financiamento e Investimento;61533600000100;1987-06-04;2018-04-16;Liquidação extrajudicial;Encerrado (Exaustão do ativo da instituição, mediante a sua realização total e a distribuição do produto entre os credores, ainda que não ocorra o pagamento integral dos créditos.);SP
883;LOJICRED SERVICOS LTDA;Outras Empresas;52167566000106;1987-06-08;2018-04-16;Liquidação extrajudicial;Encerrado (Exaustão do ativo da instituição, mediante a sua realização total e a distribuição do produto entre os credores, ainda que não ocorra o pagamento integral dos créditos.);SP
914;LOR S.A. - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;57916140000121;1991-05-28;1995-11-03;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
776;LUME S.A. ADMINISTRACAO, PARTICIPACAO;Administr. e Participacao;34261990000133;1976-04-22;1989-10-20;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
486;MAFRA DISTRIBUIDORA DE TITULOS E VALORESMOBILIARIOS LTDA;Sociedade Distribuidora de TVM;16608978000170;1999-01-07;2000-10-24;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.160;MAISONNAVE CIA DE PARTICIPACOES;Administr. e Participacao;87191847000189;1985-11-19;1987-12-02;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RS
1.187;MAISONNAVE CORRETORA DE VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;92785054000128;1985-11-19;1987-12-02;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RS
1.198;MAISONNAVE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;92893999000163;1985-11-19;1987-12-02;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RS
1.159;MAISONNAVE LEASING S.A. ARRENDAMENTO MERCANTIL;Sociedade de Arrendamento Mercantil;87155461000111;1985-11-19;1987-12-02;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RS
1.185;MAISONNAVE S.A. CREDITO, FINANCIAMENTO E INVESTIMENTOS;Sociedade de Crédito, Financiamento e Investimento;92753805000124;1985-11-19;1987-12-02;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RS
1.178;MAPEL MASSIGNAN EMPREENDIMENTOS E PARTICIPACOES S.C. LTDA;Administradora de Consórcio;90982406000100;1995-04-25;1996-03-18;Liquidação extrajudicial;Encerrado (Falência.);RS
930;MAPPIN ADMINISTRADORA DE CONSORCIO S.C. LTDA;Administradora de Consórcio;59584888000108;2001-03-28;2002-10-24;Liquidação extrajudicial;Encerrado (Falência.);SP
1.201;MARANGHELLO, BARCELLOS CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA;Sociedade Corretora de TVM;92904960000102;1983-07-08;1987-07-14;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RS
890;MARCAS REUNIDAS ADMINISTRADORA DE CONSÓRCIOS S/C LTDA;Administradora de Consórcio;53329603000106;2002-05-16;2018-04-26;Liquidação extrajudicial;Encerrado (Exaustão do ativo da instituição, mediante a sua realização total e a distribuição do produto entre os credores, ainda que não ocorra o pagamento integral dos créditos.);SP
1.962;MARCOS MARCELINO ADMINISTRADORA DE CONSÓRCIOS S/S LTDA;Administradora de Consórcio;22981286000176;2011-09-15;2013-09-18;Liquidação extrajudicial;Encerrado (Falência.);PA
767;MARINA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;34018945000152;1983-01-21;1984-01-10;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
768;MARINA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;34018945000152;1984-01-10;1987-08-13;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
589;MARLIN S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;Sociedade Corretora de TVM;28317501000115;2001-08-02;2003-11-27;Liquidação extrajudicial;Encerrado (Falência.);RJ
911;MARVEL ADMINISTRACAO DE CONSCORCIOS S.C. LTDA;Administradora de Consórcio;57738270000111;1999-06-22;2003-03-20;Liquidação extrajudicial;Encerrado (Falência.);SP
896;MASTER ADMINISTRADORA DE CONSORCIO S.C. LTDA;Administradora de Consórcio;55049043000153;2001-08-02;2006-09-12;Liquidação extrajudicial;Encerrado (Falência.);SP
100.543;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;Sociedade Corretora de TVM;33886862000112;2025-11-18;null;Liquidação extrajudicial;Ativo;RJ
772;MAZZA S.A. CORRETORA DE CAMBIO E VALORES;Sociedade Corretora de TVM;34142737000160;1981-02-03;1981-03-26;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
982;MELHORAMENTOS GOPOUVA S.A.;Outras Empresas;61364105000114;1985-11-19;1987-11-30;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
832;MERCADO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;43836170000113;1997-02-21;2002-10-24;Liquidação extrajudicial;Encerrado (Decisão Judicial.);RJ
604;MERCANTE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;30115257000150;1991-07-18;1995-08-18;Liquidação extrajudicial;Encerrado (Falência.);RJ
457;MERCANTIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Corretora de TVM;10995587000170;1995-08-11;1996-05-30;Intervenção;Encerrado (Situação normalizada.);MG
728;MIDAS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;Sociedade Distribuidora de TVM;33839838000122;1988-04-13;1989-02-01;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);RJ
100.122;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;Sociedade Corretora de Câmbio;35602606000181;2015-10-07;2017-06-19;Liquidação extrajudicial;Encerrado (Falência.);RJ
524;MILBANCO CORRETORA DE CAMBIO E VALORES S.A.;Sociedade Corretora de TVM;17830340000142;1998-02-16;2000-10-10;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);MG
568;MILBANCO LEASING S.A. - ARRENDAMENTO MERCANTIL;Sociedade de Arrendamento Mercantil;25707993000167;1998-02-16;2000-10-10;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);MG
506;MILBANCO S.A.;Banco Múltiplo;17346222000163;1998-02-16;2000-10-10;Liquidação extrajudicial;Encerrado (Apresentação de garantias e prosseguimento das atividades.);MG
100.143;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.;Sociedade Corretora de Câmbio;43653450000196;2015-12-18;2016-11-18;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);SP
1.190;MOHR CORRETORA DE VALORES LTDA;Sociedade Corretora de TVM;92826999000140;1975-08-13;1980-08-04;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RS
811;MONERO S.A.- CREDITO, FINANCIAMENTO E INVESTIMENTO;Sociedade de Crédito, Financiamento e Investimento;42332338000190;1966-12-14;1979-09-10;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
818;MONTEPIO DELFIN S.A.;Montepio;42520312000176;1983-01-27;1984-01-10;Intervenção;Encerrado (Convolação em liquidação ordinária.);RJ
819;MONTEPIO DELFIN S.A.;Montepio;42520312000176;1984-01-10;1989-12-20;Liquidação extrajudicial;Encerrado (Convolação em liquidação ordinária.);RJ
1.920;MORADA ADMINISTRADORA DE CARTOES DE CREDITO LTDA;Outras Empresas;00065180000190;2011-04-28;2011-10-25;Intervenção;Encerrado (Falência.);RJ
1.982;MORADA ADMINISTRADORA DE CARTOES DE CREDITO LTDA;Outras Empresas;00065180000190;2011-10-25;2015-09-03;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.902;MORADA INFORMATICA E SERVICOS TECNICOS LTDA;Outras Empresas;27839869000180;2011-04-28;2011-10-25;Intervenção;Encerrado (Falência.);RJ
1.983;MORADA INFORMATICA E SERVICOS TECNICOS LTDA;Outras Empresas;27839869000180;2011-10-25;2015-09-03;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.901;MORADA VIAGENS E TURISMO LTDA;Outras Empresas;33933789000192;2011-04-28;2011-10-25;Intervenção;Encerrado (Falência.);RJ
1.981;MORADA VIAGENS E TURISMO LTDA;Outras Empresas;33933789000192;2011-10-25;2015-09-03;Liquidação extrajudicial;Encerrado (Falência.);RJ
1.961;MOTOMAX ADMINISTRADORA DE CONSÓRCIOS LTDA;Administradora de Consórcio;64476807000188;2011-09-15;2014-03-05;Liquidação extrajudicial;Encerrado (Falência.);MG
901;MULTICON ADMINISTRADORA DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;55648893000178;1994-06-21;1995-02-23;Liquidação extrajudicial;Encerrado (Falência.);SP
578;MULTICORP DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;Sociedade Distribuidora de TVM;27830751000191;1987-07-30;1993-04-16;Liquidação extrajudicial;Encerrado (Falência.);RJ
362;MULTICRED CORRETORA DE TITULOS MOBILIARIOS E CAMBIO S.A.;Sociedade Corretora de TVM;00419291000157;1983-06-23;1992-03-18;Liquidação extrajudicial;Encerrado (Decisão Judicial.);DF
992;MULTIVAL S.A. CORRETORA DE VALORES MOBILIARIOS;Sociedade Corretora de TVM;61532735000150;1980-12-12;1981-05-20;Intervenção;Encerrado (Apresentação de garantias e prosseguimento das atividades.);SP
1.137;MULTPLAN ADMINISTRADORA NACIONAL DE CONSORCIOS S.C. LTDA;Administradora de Consórcio;79448098000102;2001-03-28;2002-10-24;Liquidação extrajudicial;Encerrado (Falência.);PR
761;NACIONAL BRASILEIRA S.A. - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;33916578000141;1977-01-25;1978-01-25;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
762;NACIONAL BRASILEIRA S.A. - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;Sociedade Distribuidora de TVM;33916578000141;1978-01-25;1996-01-26;Liquidação extrajudicial;Encerrado (Aprovação de contas e baixa no registro público.);RJ
661;NACIONAL BRASILEIRO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;Sociedade de Crédito, Financiamento e Investimento;33223264000163;1977-01-25;1978-01-25;Intervenção;Encerrado (Aprovação de contas e baixa no registro público.);RJ
